dimension 1 1 1 1
sizeof 4 4 4 4
array_size 64516 20808988 64512 20808988
2 0 0 0 0 11733
2 0 0 0 0 11737
2 0 0 0 0 11740
2 0 0 0 0 11747
2 0 0 0 0 11756
2 0 0 0 0 11763
2 0 0 0 0 11768
2 0 0 0 0 11774
2 0 0 0 0 11793
2 0 0 0 0 11810
2 0 0 0 0 11813
2 0 0 0 0 11814
2 0 0 0 0 11829
2 0 0 0 0 11837
2 0 0 0 0 11842
2 0 0 0 0 11846
2 0 0 0 0 11853
2 0 0 0 0 11857
2 0 0 0 0 11858
2 0 0 0 0 11859
2 0 0 0 0 11862
2 0 0 0 0 11865
2 0 0 0 0 11867
2 0 0 0 0 11868
2 0 0 0 0 11870
2 0 0 0 0 11879
2 0 0 0 0 11907
2 0 0 0 0 11910
2 0 0 0 0 11916
2 0 0 0 0 11945
2 0 0 0 0 11954
2 0 0 0 0 11955
2 0 0 0 0 11957
2 0 0 0 0 11965
2 0 0 0 0 11967
2 0 0 0 0 11978
2 0 0 0 0 11985
2 0 0 0 0 11986
2 0 0 0 0 11991
2 0 0 0 0 12012
2 0 0 0 0 12025
2 0 0 0 0 12027
2 0 0 0 0 12028
2 0 0 0 0 12031
2 0 0 0 0 12042
2 0 0 0 0 12046
2 0 0 0 0 12053
2 0 0 0 0 12055
2 0 0 0 0 12056
2 0 0 0 0 12062
2 0 0 0 0 12073
2 0 0 0 0 12076
2 0 0 0 0 12079
2 0 0 0 0 12097
2 0 0 0 0 12102
2 0 0 0 0 12105
2 0 0 0 0 12112
2 0 0 0 0 12118
2 0 0 0 0 12122
2 0 0 0 0 12136
2 0 0 0 0 12139
2 0 0 0 0 12145
2 0 0 0 0 12149
2 0 0 0 0 12156
2 0 0 0 0 12164
2 0 0 0 0 12177
2 0 0 0 0 12186
2 0 0 0 0 12198
2 0 0 0 0 12199
2 0 0 0 0 12204
2 0 0 0 0 12217
2 0 0 0 0 12231
2 0 0 0 0 12255
2 0 0 0 0 12273
2 0 0 0 0 12280
2 0 0 0 0 12290
2 0 0 0 0 12291
2 0 0 0 0 12297
2 0 0 0 0 12302
2 0 0 0 0 12313
2 0 0 0 0 12339
2 0 0 0 0 12357
2 0 0 0 0 12358
2 0 0 0 0 12362
2 0 0 0 0 12370
2 0 0 0 0 12375
2 0 0 0 0 12378
2 0 0 0 0 12389
2 0 0 0 0 12390
2 0 0 0 0 12392
2 0 0 0 0 12396
2 0 0 0 0 12405
2 0 0 0 0 12406
2 0 0 0 0 12409
2 0 0 0 0 12411
2 0 0 0 0 12419
2 0 0 0 0 12424
2 0 0 0 0 12431
2 0 0 0 0 12435
2 0 0 0 0 12462
2 0 0 0 0 12474
2 0 0 0 0 12478
2 0 0 0 0 12482
2 0 0 0 0 12487
2 0 0 0 0 12496
2 0 0 0 0 12516
2 0 0 0 0 12520
2 0 0 0 0 12523
2 0 0 0 0 12528
2 0 0 0 0 12534
2 0 0 0 0 12552
2 0 0 0 0 12564
2 0 0 0 0 12565
2 0 0 0 0 12571
2 0 0 0 0 12578
2 0 0 0 0 12584
2 0 0 0 0 12589
2 0 0 0 0 12592
2 0 0 0 0 12593
2 0 0 0 0 12596
2 0 0 0 0 12599
2 0 0 0 0 12604
2 0 0 0 0 12606
2 0 0 0 0 12615
2 0 0 0 0 12631
2 0 0 0 0 12633
2 0 0 0 0 12644
2 0 0 0 0 12646
2 0 0 0 0 12656
2 0 0 0 0 12661
2 0 0 0 0 12663
2 0 0 0 0 12674
2 0 0 0 0 12677
2 0 0 0 0 12682
2 0 0 0 0 12684
2 0 0 0 0 12695
2 0 0 0 0 12700
2 0 0 0 0 12713
2 0 0 0 0 12716
2 0 0 0 0 12718
2 0 0 0 0 12724
2 0 0 0 0 12726
2 0 0 0 0 12741
2 0 0 0 0 12743
2 0 0 0 0 12745
2 0 0 0 0 12748
2 0 0 0 0 12750
2 0 0 0 0 12759
2 0 0 0 0 12762
2 0 0 0 0 12763
2 0 0 0 0 12765
2 0 0 0 0 12771
2 0 0 0 0 12775
2 0 0 0 0 12777
2 0 0 0 0 12782
2 0 0 0 0 12783
2 0 0 0 0 12788
2 0 0 0 0 12789
2 0 0 0 0 12804
2 0 0 0 0 12805
2 0 0 0 0 12808
2 0 0 0 0 12814
2 0 0 0 0 12834
2 0 0 0 0 12835
2 0 0 0 0 12839
2 0 0 0 0 12844
2 0 0 0 0 12856
2 0 0 0 0 12857
2 0 0 0 0 12865
2 0 0 0 0 12866
2 0 0 0 0 12868
2 0 0 0 0 12874
2 0 0 0 0 12876
2 0 0 0 0 12879
2 0 0 0 0 12880
2 0 0 0 0 12891
2 0 0 0 0 12905
2 0 0 0 0 12917
2 0 0 0 0 12924
2 0 0 0 0 12927
2 0 0 0 0 12931
2 0 0 0 0 12939
2 0 0 0 0 12940
2 0 0 0 0 12947
2 0 0 0 0 12951
2 0 0 0 0 12954
2 0 0 0 0 12956
2 0 0 0 0 12958
2 0 0 0 0 12961
2 0 0 0 0 12966
2 0 0 0 0 12978
2 0 0 0 0 12991
2 0 0 0 0 13001
2 0 0 0 0 13009
2 0 0 0 0 13016
2 0 0 0 0 13019
2 0 0 0 0 13032
2 0 0 0 0 13036
2 0 0 0 0 13040
2 0 0 0 0 13042
2 0 0 0 0 13043
2 0 0 0 0 13046
2 0 0 0 0 13070
2 0 0 0 0 13071
2 0 0 0 0 13104
2 0 0 0 0 13110
2 0 0 0 0 13115
2 0 0 0 0 13117
2 0 0 0 0 13118
2 0 0 0 0 13127
2 0 0 0 0 13136
2 0 0 0 0 13139
2 0 0 0 0 13140
2 0 0 0 0 13167
2 0 0 0 0 13172
2 0 0 0 0 13180
2 0 0 0 0 13182
2 0 0 0 0 13183
2 0 0 0 0 13189
2 0 0 0 0 13194
2 0 0 0 0 13203
2 0 0 0 0 13221
2 0 0 0 0 13230
2 0 0 0 0 13232
2 0 0 0 0 13237
2 0 0 0 0 13238
2 0 0 0 0 13243
2 0 0 0 0 13248
2 0 0 0 0 13249
2 0 0 0 0 13251
2 0 0 0 0 13256
2 0 0 0 0 13258
2 0 0 0 0 13262
2 0 0 0 0 13270
2 0 0 0 0 13273
2 0 0 0 0 13283
2 0 0 0 0 13300
2 0 0 0 0 13304
2 0 0 0 0 13306
2 0 0 0 0 13317
2 0 0 0 0 13322
2 0 0 0 0 13324
2 0 0 0 0 13338
2 0 0 0 0 13342
2 0 0 0 0 13358
2 0 0 0 0 13378
2 0 0 0 0 13383
2 0 0 0 0 13389
2 0 0 0 0 13410
2 0 0 0 0 13414
2 0 0 0 0 13422
2 0 0 0 0 13425
2 0 0 0 0 13426
2 0 0 0 0 13431
2 0 0 0 0 13435
2 0 0 0 0 13438
2 0 0 0 0 13449
2 0 0 0 0 13453
2 0 0 0 0 13455
2 0 0 0 0 13460
2 0 0 0 0 13488
2 0 0 0 0 13503
2 0 0 0 0 13522
2 0 0 0 0 13529
2 0 0 0 0 13537
2 0 0 0 0 13554
2 0 0 0 0 13558
2 0 0 0 0 13563
2 0 0 0 0 13583
2 0 0 0 0 13584
2 0 0 0 0 13585
2 0 0 0 0 13587
2 0 0 0 0 13594
2 0 0 0 0 13597
2 0 0 0 0 13598
2 0 0 0 0 13601
2 0 0 0 0 13602
2 0 0 0 0 13610
2 0 0 0 0 13616
2 0 0 0 0 13628
2 0 0 0 0 13637
2 0 0 0 0 13643
2 0 0 0 0 13651
2 0 0 0 0 13678
2 0 0 0 0 13679
2 0 0 0 0 13682
2 0 0 0 0 13683
2 0 0 0 0 13692
2 0 0 0 0 13702
2 0 0 0 0 13708
2 0 0 0 0 13724
2 0 0 0 0 13736
2 0 0 0 0 13753
2 0 0 0 0 13754
2 0 0 0 0 13758
2 0 0 0 0 13761
2 0 0 0 0 13769
2 0 0 0 0 13773
2 0 0 0 0 13778
2 0 0 0 0 13785
2 0 0 0 0 13792
2 0 0 0 0 13793
2 0 0 0 0 13821
2 0 0 0 0 13825
2 0 0 0 0 13834
2 0 0 0 0 13857
2 0 0 0 0 13862
2 0 0 0 0 13868
2 0 0 0 0 13870
2 0 0 0 0 13887
2 0 0 0 0 13893
2 0 0 0 0 13894
2 0 0 0 0 13897
2 0 0 0 0 13899
2 0 0 0 0 13910
2 0 0 0 0 13915
2 0 0 0 0 13917
2 0 0 0 0 13932
2 0 0 0 0 13933
2 0 0 0 0 13934
2 0 0 0 0 13936
2 0 0 0 0 13953
2 0 0 0 0 13958
2 0 0 0 0 13964
2 0 0 0 0 13968
2 0 0 0 0 13978
2 0 0 0 0 13990
2 0 0 0 0 13991
2 0 0 0 0 13996
2 0 0 0 0 13998
2 0 0 0 0 13999
2 0 0 0 0 14009
2 0 0 0 0 14022
2 0 0 0 0 14033
2 0 0 0 0 14036
2 0 0 0 0 14042
2 0 0 0 0 14044
2 0 0 0 0 14051
2 0 0 0 0 14061
2 0 0 0 0 14064
2 0 0 0 0 14069
2 0 0 0 0 14070
2 0 0 0 0 14071
2 0 0 0 0 14073
2 0 0 0 0 14090
2 0 0 0 0 14100
2 0 0 0 0 14101
2 0 0 0 0 14118
2 0 0 0 0 14119
2 0 0 0 0 14138
2 0 0 0 0 14140
2 0 0 0 0 14144
2 0 0 0 0 14161
2 0 0 0 0 14165
2 0 0 0 0 14172
2 0 0 0 0 14173
2 0 0 0 0 14174
2 0 0 0 0 14175
2 0 0 0 0 14176
2 0 0 0 0 14195
2 0 0 0 0 14201
2 0 0 0 0 14216
2 0 0 0 0 14217
2 0 0 0 0 14218
2 0 0 0 0 14231
2 0 0 0 0 14233
2 0 0 0 0 14234
2 0 0 0 0 14237
2 0 0 0 0 14250
2 0 0 0 0 14254
2 0 0 0 0 14268
2 0 0 0 0 14269
2 0 0 0 0 14282
2 0 0 0 0 14284
2 0 0 0 0 14288
2 0 0 0 0 14332
2 0 0 0 0 14360
2 0 0 0 0 14361
2 0 0 0 0 14362
2 0 0 0 0 14364
2 0 0 0 0 14367
2 0 0 0 0 14374
2 0 0 0 0 14383
2 0 0 0 0 14392
2 0 0 0 0 14393
2 0 0 0 0 14414
2 0 0 0 0 14425
2 0 0 0 0 14432
2 0 0 0 0 14443
2 0 0 0 0 14451
2 0 0 0 0 14456
2 0 0 0 0 14459
2 0 0 0 0 14460
2 0 0 0 0 14463
2 0 0 0 0 14478
2 0 0 0 0 14481
2 0 0 0 0 14501
2 0 0 0 0 14507
2 0 0 0 0 14511
2 0 0 0 0 14519
2 0 0 0 0 14532
2 0 0 0 0 14534
2 0 0 0 0 14542
2 0 0 0 0 14543
2 0 0 0 0 14549
2 0 0 0 0 14550
2 0 0 0 0 14560
2 0 0 0 0 14564
2 0 0 0 0 14570
2 0 0 0 0 14573
2 0 0 0 0 14576
2 0 0 0 0 14604
2 0 0 0 0 14611
2 0 0 0 0 14615
2 0 0 0 0 14618
2 0 0 0 0 14623
2 0 0 0 0 14634
2 0 0 0 0 14635
2 0 0 0 0 14641
2 0 0 0 0 14652
2 0 0 0 0 14656
2 0 0 0 0 14660
2 0 0 0 0 14662
2 0 0 0 0 14663
2 0 0 0 0 14664
2 0 0 0 0 14678
2 0 0 0 0 14689
2 0 0 0 0 14694
2 0 0 0 0 14697
2 0 0 0 0 14700
2 0 0 0 0 14703
2 0 0 0 0 14708
2 0 0 0 0 14709
2 0 0 0 0 14723
2 0 0 0 0 14724
2 0 0 0 0 14730
2 0 0 0 0 14758
2 0 0 0 0 14764
2 0 0 0 0 14766
2 0 0 0 0 14773
2 0 0 0 0 14780
2 0 0 0 0 14797
2 0 0 0 0 14810
2 0 0 0 0 14814
2 0 0 0 0 14822
2 0 0 0 0 14827
2 0 0 0 0 14828
2 0 0 0 0 14841
2 0 0 0 0 14848
2 0 0 0 0 14853
2 0 0 0 0 14855
2 0 0 0 0 14858
2 0 0 0 0 14859
2 0 0 0 0 14873
2 0 0 0 0 14882
2 0 0 0 0 14893
2 0 0 0 0 14899
2 0 0 0 0 14905
2 0 0 0 0 14919
2 0 0 0 0 14921
2 0 0 0 0 14925
2 0 0 0 0 14927
2 0 0 0 0 14931
2 0 0 0 0 14934
2 0 0 0 0 14938
2 0 0 0 0 14947
2 0 0 0 0 14950
2 0 0 0 0 14962
2 0 0 0 0 14984
2 0 0 0 0 15014
2 0 0 0 0 15019
2 0 0 0 0 15039
2 0 0 0 0 15041
2 0 0 0 0 15050
2 0 0 0 0 15069
2 0 0 0 0 15078
2 0 0 0 0 15083
2 0 0 0 0 15094
2 0 0 0 0 15098
2 0 0 0 0 15100
2 0 0 0 0 15102
2 0 0 0 0 15110
2 0 0 0 0 15114
2 0 0 0 0 15120
2 0 0 0 0 15135
2 0 0 0 0 15139
2 0 0 0 0 15141
2 0 0 0 0 15150
2 0 0 0 0 15169
2 0 0 0 0 15171
2 0 0 0 0 15189
2 0 0 0 0 15202
2 0 0 0 0 15210
2 0 0 0 0 15214
2 0 0 0 0 15221
2 0 0 0 0 15223
2 0 0 0 0 15225
2 0 0 0 0 15228
2 0 0 0 0 15249
2 0 0 0 0 15252
2 0 0 0 0 15254
2 0 0 0 0 15255
2 0 0 0 0 15259
2 0 0 0 0 15266
2 0 0 0 0 15278
2 0 0 0 0 15280
2 0 0 0 0 15294
2 0 0 0 0 15302
2 0 0 0 0 15310
2 0 0 0 0 15312
2 0 0 0 0 15313
2 0 0 0 0 15316
2 0 0 0 0 15320
2 0 0 0 0 15323
2 0 0 0 0 15324
2 0 0 0 0 15326
2 0 0 0 0 15332
2 0 0 0 0 15341
2 0 0 0 0 15354
2 0 0 0 0 15366
2 0 0 0 0 15387
2 0 0 0 0 15393
2 0 0 0 0 15395
2 0 0 0 0 15396
2 0 0 0 0 15398
2 0 0 0 0 15407
2 0 0 0 0 15413
2 0 0 0 0 15415
2 0 0 0 0 15416
2 0 0 0 0 15422
2 0 0 0 0 15425
2 0 0 0 0 15428
2 0 0 0 0 15437
2 0 0 0 0 15447
2 0 0 0 0 15456
2 0 0 0 0 15457
2 0 0 0 0 15462
2 0 0 0 0 15476
2 0 0 0 0 15478
2 0 0 0 0 15484
2 0 0 0 0 15489
2 0 0 0 0 15508
2 0 0 0 0 15509
2 0 0 0 0 15516
2 0 0 0 0 15518
2 0 0 0 0 15522
2 0 0 0 0 15530
2 0 0 0 0 15541
2 0 0 0 0 15551
2 0 0 0 0 15554
2 0 0 0 0 15557
2 0 0 0 0 15568
2 0 0 0 0 15569
2 0 0 0 0 15587
2 0 0 0 0 15588
2 0 0 0 0 15594
2 0 0 0 0 15595
2 0 0 0 0 15600
2 0 0 0 0 15613
2 0 0 0 0 15616
2 0 0 0 0 15637
2 0 0 0 0 15642
2 0 0 0 0 15648
2 0 0 0 0 15679
2 0 0 0 0 15681
2 0 0 0 0 15685
2 0 0 0 0 15690
2 0 0 0 0 15693
2 0 0 0 0 15700
2 0 0 0 0 15702
2 0 0 0 0 15715
2 0 0 0 0 15718
2 0 0 0 0 15721
2 0 0 0 0 15724
2 0 0 0 0 15727
2 0 0 0 0 15731
2 0 0 0 0 15734
2 0 0 0 0 15737
2 0 0 0 0 15738
2 0 0 0 0 15760
2 0 0 0 0 15776
2 0 0 0 0 15778
2 0 0 0 0 15790
2 0 0 0 0 15791
2 0 0 0 0 15792
2 0 0 0 0 15797
2 0 0 0 0 15798
2 0 0 0 0 15802
2 0 0 0 0 15804
2 0 0 0 0 15846
2 0 0 0 0 15848
2 0 0 0 0 15856
2 0 0 0 0 15859
2 0 0 0 0 15867
2 0 0 0 0 15868
2 0 0 0 0 15869
2 0 0 0 0 15870
2 0 0 0 0 15886
2 0 0 0 0 15893
2 0 0 0 0 15894
2 0 0 0 0 15901
2 0 0 0 0 15904
2 0 0 0 0 15919
2 0 0 0 0 15927
2 0 0 0 0 15936
2 0 0 0 0 15941
2 0 0 0 0 15942
2 0 0 0 0 15946
2 0 0 0 0 15958
2 0 0 0 0 15975
2 0 0 0 0 15977
2 0 0 0 0 15987
2 0 0 0 0 16008
2 0 0 0 0 16010
2 0 0 0 0 16015
2 0 0 0 0 16018
2 0 0 0 0 16033
2 0 0 0 0 16036
2 0 0 0 0 16037
2 0 0 0 0 16055
2 0 0 0 0 16056
2 0 0 0 0 16073
2 0 0 0 0 16075
2 0 0 0 0 16087
2 0 0 0 0 16093
2 0 0 0 0 16094
2 0 0 0 0 16097
2 0 0 0 0 16099
2 0 0 0 0 16105
2 0 0 0 0 16107
2 0 0 0 0 16110
2 0 0 0 0 16111
2 0 0 0 0 16123
3 0 0 0 0 2527
3 0 0 0 0 2528
3 0 0 0 0 2529
3 0 0 0 0 2530
3 0 0 0 0 2531
3 0 0 0 0 2532
3 0 0 0 0 2533
3 0 0 0 0 2534
3 0 0 0 0 2535
3 0 0 0 0 2536
3 0 0 0 0 2537
3 0 0 0 0 2538
3 0 0 0 0 2539
3 0 0 0 0 2540
3 0 0 0 0 2541
3 0 0 0 0 2542
3 0 0 0 0 2543
3 0 0 0 0 2544
3 0 0 0 0 2545
3 0 0 0 0 2546
3 0 0 0 0 2547
3 0 0 0 0 2548
3 0 0 0 0 2549
3 0 0 0 0 2550
3 0 0 0 0 2551
3 0 0 0 0 2552
3 0 0 0 0 2553
3 0 0 0 0 2554
3 0 0 0 0 2555
3 0 0 0 0 2556
3 0 0 0 0 2557
3 0 0 0 0 2558
3 0 0 0 0 2559
3 0 0 0 0 2560
3 0 0 0 0 2561
3 0 0 0 0 2562
3 0 0 0 0 2563
3 0 0 0 0 2564
3 0 0 0 0 2565
3 0 0 0 0 2566
3 0 0 0 0 2567
3 0 0 0 0 2568
3 0 0 0 0 2569
3 0 0 0 0 2570
3 0 0 0 0 2571
3 0 0 0 0 2572
3 0 0 0 0 2573
3 0 0 0 0 2574
3 0 0 0 0 2575
3 0 0 0 0 2576
3 0 0 0 0 2577
3 0 0 0 0 2578
3 0 0 0 0 2579
3 0 0 0 0 2580
3 0 0 0 0 2581
3 0 0 0 0 2582
3 0 0 0 0 2583
3 0 0 0 0 2584
3 0 0 0 0 2585
3 0 0 0 0 2586
3 0 0 0 0 2587
3 0 0 0 0 2588
3 0 0 0 0 2589
3 0 0 0 0 2590
3 0 0 0 0 2591
3 0 0 0 0 2592
3 0 0 0 0 2593
3 0 0 0 0 2594
3 0 0 0 0 2595
3 0 0 0 0 2596
3 0 0 0 0 2597
3 0 0 0 0 2598
3 0 0 0 0 2599
3 0 0 0 0 2600
3 0 0 0 0 2601
3 0 0 0 0 2602
3 0 0 0 0 2603
3 0 0 0 0 2604
3 0 0 0 0 2605
3 0 0 0 0 2606
3 0 0 0 0 2607
3 0 0 0 0 2608
3 0 0 0 0 2609
3 0 0 0 0 2610
3 0 0 0 0 2611
3 0 0 0 0 2612
3 0 0 0 0 2613
3 0 0 0 0 2614
3 0 0 0 0 2615
3 0 0 0 0 2616
3 0 0 0 0 2617
3 0 0 0 0 2618
3 0 0 0 0 2619
3 0 0 0 0 2620
3 0 0 0 0 2621
3 0 0 0 0 2622
3 0 0 0 0 2623
3 0 0 0 0 2624
3 0 0 0 0 2625
3 0 0 0 0 2626
3 0 0 0 0 2627
3 0 0 0 0 2628
3 0 0 0 0 2629
3 0 0 0 0 2630
3 0 0 0 0 2631
3 0 0 0 0 2632
3 0 0 0 0 2633
3 0 0 0 0 2634
3 0 0 0 0 2635
3 0 0 0 0 2636
3 0 0 0 0 2637
3 0 0 0 0 2638
3 0 0 0 0 2639
3 0 0 0 0 2640
3 0 0 0 0 2641
3 0 0 0 0 2642
3 0 0 0 0 2643
3 0 0 0 0 2644
3 0 0 0 0 2645
3 0 0 0 0 2646
3 0 0 0 0 2647
3 0 0 0 0 2648
3 0 0 0 0 2649
3 0 0 0 0 2650
3 0 0 0 0 2651
3 0 0 0 0 2652
3 0 0 0 0 2653
3 0 0 0 0 2654
3 0 0 0 0 2655
3 0 0 0 0 2656
3 0 0 0 0 2657
3 0 0 0 0 2658
3 0 0 0 0 2659
3 0 0 0 0 2660
3 0 0 0 0 2661
3 0 0 0 0 2662
3 0 0 0 0 2663
3 0 0 0 0 2664
3 0 0 0 0 2665
3 0 0 0 0 2666
3 0 0 0 0 2667
3 0 0 0 0 2668
3 0 0 0 0 2669
3 0 0 0 0 2670
3 0 0 0 0 2671
3 0 0 0 0 2672
3 0 0 0 0 2673
3 0 0 0 0 2674
3 0 0 0 0 2675
3 0 0 0 0 2676
3 0 0 0 0 2677
3 0 0 0 0 2678
3 0 0 0 0 2679
3 0 0 0 0 2680
3 0 0 0 0 2681
3 0 0 0 0 2682
3 0 0 0 0 2683
3 0 0 0 0 2684
3 0 0 0 0 2685
3 0 0 0 0 2686
3 0 0 0 0 2687
3 0 0 0 0 2688
3 0 0 0 0 2689
3 0 0 0 0 2690
3 0 0 0 0 2691
3 0 0 0 0 2692
3 0 0 0 0 2693
3 0 0 0 0 2694
3 0 0 0 0 2695
3 0 0 0 0 2696
3 0 0 0 0 2697
3 0 0 0 0 2698
3 0 0 0 0 2699
3 0 0 0 0 2700
3 0 0 0 0 2701
3 0 0 0 0 2702
3 0 0 0 0 2703
3 0 0 0 0 2704
3 0 0 0 0 2705
3 0 0 0 0 2706
3 0 0 0 0 2707
3 0 0 0 0 2708
3 0 0 0 0 2709
3 0 0 0 0 2710
3 0 0 0 0 2711
3 0 0 0 0 2712
3 0 0 0 0 2713
3 0 0 0 0 2714
3 0 0 0 0 2715
3 0 0 0 0 2716
3 0 0 0 0 2717
3 0 0 0 0 2718
3 0 0 0 0 2719
3 0 0 0 0 2720
3 0 0 0 0 2721
3 0 0 0 0 2722
3 0 0 0 0 2723
3 0 0 0 0 2724
3 0 0 0 0 2725
3 0 0 0 0 2726
3 0 0 0 0 2727
3 0 0 0 0 2728
3 0 0 0 0 2729
3 0 0 0 0 2730
3 0 0 0 0 2731
3 0 0 0 0 2732
3 0 0 0 0 2733
3 0 0 0 0 2734
3 0 0 0 0 2735
3 0 0 0 0 2736
3 0 0 0 0 2737
3 0 0 0 0 2738
3 0 0 0 0 2739
3 0 0 0 0 2740
3 0 0 0 0 2741
3 0 0 0 0 2742
3 0 0 0 0 2743
3 0 0 0 0 2744
3 0 0 0 0 2745
3 0 0 0 0 2746
3 0 0 0 0 2747
3 0 0 0 0 2748
3 0 0 0 0 2749
3 0 0 0 0 2750
3 0 0 0 0 2751
3 0 0 0 0 2752
3 0 0 0 0 2753
3 0 0 0 0 2754
3 0 0 0 0 2755
3 0 0 0 0 2756
3 0 0 0 0 2757
3 0 0 0 0 2758
3 0 0 0 0 2759
3 0 0 0 0 2760
3 0 0 0 0 2761
3 0 0 0 0 2762
3 0 0 0 0 2763
3 0 0 0 0 2764
3 0 0 0 0 2765
3 0 0 0 0 2766
3 0 0 0 0 2767
3 0 0 0 0 2768
3 0 0 0 0 2769
3 0 0 0 0 2770
3 0 0 0 0 2771
3 0 0 0 0 2772
3 0 0 0 0 2773
3 0 0 0 0 2774
3 0 0 0 0 2775
3 0 0 0 0 2776
3 0 0 0 0 2777
3 0 0 0 0 2778
3 0 0 0 0 2779
3 0 0 0 0 2780
3 0 0 0 0 2781
3 0 0 0 0 2782
3 0 0 0 0 2783
3 0 0 0 0 2784
3 0 0 0 0 2785
3 0 0 0 0 2786
3 0 0 0 0 2787
3 0 0 0 0 2788
3 0 0 0 0 2789
3 0 0 0 0 2790
3 0 0 0 0 2791
3 0 0 0 0 2792
3 0 0 0 0 2793
3 0 0 0 0 2794
3 0 0 0 0 2795
3 0 0 0 0 2796
3 0 0 0 0 2797
3 0 0 0 0 2798
3 0 0 0 0 2799
3 0 0 0 0 2800
3 0 0 0 0 2801
3 0 0 0 0 2802
3 0 0 0 0 2803
3 0 0 0 0 2804
3 0 0 0 0 2805
3 0 0 0 0 2806
3 0 0 0 0 2807
3 0 0 0 0 2808
3 0 0 0 0 2809
3 0 0 0 0 2810
3 0 0 0 0 2811
3 0 0 0 0 2812
3 0 0 0 0 2813
3 0 0 0 0 2814
3 0 0 0 0 2815
3 0 0 0 0 2816
3 0 0 0 0 2817
3 0 0 0 0 2818
3 0 0 0 0 2819
3 0 0 0 0 2820
3 0 0 0 0 2821
3 0 0 0 0 2822
3 0 0 0 0 2823
3 0 0 0 0 2824
3 0 0 0 0 2825
3 0 0 0 0 2826
3 0 0 0 0 2827
3 0 0 0 0 2828
3 0 0 0 0 2829
3 0 0 0 0 2830
3 0 0 0 0 2831
3 0 0 0 0 2832
3 0 0 0 0 2833
3 0 0 0 0 2834
3 0 0 0 0 2835
3 0 0 0 0 2836
3 0 0 0 0 2837
3 0 0 0 0 2838
3 0 0 0 0 2839
3 0 0 0 0 2840
3 0 0 0 0 2841
3 0 0 0 0 2842
3 0 0 0 0 2843
3 0 0 0 0 2844
3 0 0 0 0 2845
3 0 0 0 0 2846
3 0 0 0 0 2847
3 0 0 0 0 2848
3 0 0 0 0 2849
3 0 0 0 0 2850
3 0 0 0 0 2851
3 0 0 0 0 2852
3 0 0 0 0 2853
3 0 0 0 0 2854
3 0 0 0 0 2855
3 0 0 0 0 2856
3 0 0 0 0 2857
3 0 0 0 0 2858
3 0 0 0 0 2859
3 0 0 0 0 2860
3 0 0 0 0 2861
3 0 0 0 0 2862
3 0 0 0 0 2863
3 0 0 0 0 2864
3 0 0 0 0 2865
3 0 0 0 0 2866
3 0 0 0 0 2867
3 0 0 0 0 2868
3 0 0 0 0 2869
3 0 0 0 0 2870
3 0 0 0 0 2871
3 0 0 0 0 2872
3 0 0 0 0 2873
3 0 0 0 0 2874
3 0 0 0 0 2875
3 0 0 0 0 2876
3 0 0 0 0 2877
3 0 0 0 0 2878
3 0 0 0 0 2879
3 0 0 0 0 2880
3 0 0 0 0 2881
3 0 0 0 0 2882
3 0 0 0 0 2883
3 0 0 0 0 2884
3 0 0 0 0 2885
3 0 0 0 0 2886
3 0 0 0 0 2887
3 0 0 0 0 2888
3 0 0 0 0 2889
3 0 0 0 0 2890
3 0 0 0 0 2891
3 0 0 0 0 2892
3 0 0 0 0 2893
3 0 0 0 0 2894
3 0 0 0 0 2895
3 0 0 0 0 2896
3 0 0 0 0 2897
3 0 0 0 0 2898
3 0 0 0 0 2899
3 0 0 0 0 2900
3 0 0 0 0 2901
3 0 0 0 0 2902
3 0 0 0 0 2903
3 0 0 0 0 2904
3 0 0 0 0 2905
3 0 0 0 0 2906
3 0 0 0 0 2907
3 0 0 0 0 2908
3 0 0 0 0 2909
3 0 0 0 0 2910
3 0 0 0 0 2911
3 0 0 0 0 2912
3 0 0 0 0 2913
3 0 0 0 0 2914
3 0 0 0 0 2915
3 0 0 0 0 2916
3 0 0 0 0 2917
3 0 0 0 0 2918
3 0 0 0 0 2919
3 0 0 0 0 2920
3 0 0 0 0 2921
3 0 0 0 0 2922
3 0 0 0 0 2923
3 0 0 0 0 2924
3 0 0 0 0 2925
3 0 0 0 0 2926
3 0 0 0 0 2927
3 0 0 0 0 2928
3 0 0 0 0 2929
3 0 0 0 0 2930
3 0 0 0 0 2931
3 0 0 0 0 2932
3 0 0 0 0 2933
3 0 0 0 0 2934
3 0 0 0 0 2935
3 0 0 0 0 2936
3 0 0 0 0 2937
3 0 0 0 0 2938
3 0 0 0 0 2939
3 0 0 0 0 2940
3 0 0 0 0 2941
3 0 0 0 0 2942
3 0 0 0 0 2943
3 0 0 0 0 2944
3 0 0 0 0 2945
3 0 0 0 0 2946
3 0 0 0 0 2947
3 0 0 0 0 2948
3 0 0 0 0 2949
3 0 0 0 0 2950
3 0 0 0 0 2951
3 0 0 0 0 2952
3 0 0 0 0 2953
3 0 0 0 0 2954
3 0 0 0 0 2955
3 0 0 0 0 2956
3 0 0 0 0 2957
3 0 0 0 0 2958
3 0 0 0 0 2959
3 0 0 0 0 2960
3 0 0 0 0 2961
3 0 0 0 0 2962
3 0 0 0 0 2963
3 0 0 0 0 2964
3 0 0 0 0 2965
3 0 0 0 0 2966
